0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.00499999,300
0.00499999,300
0.00499998,300
0.00499996,300
0.00499992,300
0.00499983,300
0.00499966,300
0.00499932,300
0.00499976,300
0.0049978,300
0.00499886,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.005,300
0.118,323.828
0.119,318.97
0.088,320.457
0.089,314.299
0.059,322.789
0.058,309.455
0.062,328.351
0.061,322.308
0.091,327.902
0.092,324.873
0.118,328.798
0.119,327.757
0.119,327.758
0.092,324.873
0.061,322.308
0.058,309.455
0.089,314.299
0.119,318.97
0.123,326.077
0.121,326.866
0.12,326.841
0.12,315.958
0.121,315.125
0.123,316.424
0.123,323.554
0.123,325.07
0.123,321.447
0.123,318.886
0.09,309.867
0.091,308.957
0.093,314.19
0.093,319.016
0.057,302.644
0.057,301.692
0.059,304.378
0.06,309.642
0.06,309.642
0.059,304.378
0.057,301.692
0.057,302.644
0.093,319.016
0.093,314.19
0.091,308.956
0.09,309.867
0.123,316.423
0.121,315.124
0.12,315.958
0.12,326.84
0.121,326.866
0.123,326.075
0.123,321.445
0.123,318.885
0.123,323.552
0.123,325.068
0.119,323.249
0.089,320.008
0.059,321.051
0.061,327.129
0.091,326.999
0.119,328.758
0.119,328.758
0.091,326.999
0.061,327.129
0.059,321.051
0.089,320.008
0.119,323.249
0.006,300
0.005,300
0.007,300
0.008,300
0.009,300
0.01,300
0.011,300
0.012,300
0.013,300
0.014,300
0.015,300
0.016,300
0.017,300
0.018,300
0.019,300
0.02,300
0.021,300
0.022,300
0.023,300
0.024,300
0.025,300
0.026,300
0.027,300
0.028,300
0.029,300
0.03,300
0.031,300
0.032,300
0.033,300
0.034,300
0.035,300
0.036,300
0.037,300
0.038,300
0.039,300
0.04,300
0.041,300
0.042,300
0.043,300
0.044,300
0.045,300
0.046,300
0.047,300
0.048,300
0.049,300
0.05,300
0.051,300
0.052,300
0.053,300
0.054,300
0.055,300
0.056,300
0.057,300
0.058,300
0.059,300
0.06,300
0.061,300
0.062,300
0.063,300
0.064,300
0.065,300
0.066,300
0.067,300
0.068,300
0.069,300
0.07,300
0.071,300
0.072,300
0.073,300
0.074,300
0.075,300
0.076,300
0.077,300
0.078,300
0.079,300
0.08,300
0.081,300
0.082,300
0.083,300
0.084,300
0.085,300
0.086,300
0.087,300
0.088,300
0.089,300
0.09,300
0.091,300
0.092,300
0.093,300
0.094,300
0.095,300
0.096,300
0.097,300
0.098,300
0.099,300
0.1,300
0.101,300
0.102,300
0.103,300
0.104,300
0.105,300
0.106,300
0.107,300
0.108,300
0.109,300
0.11,300
0.111,300
0.112,300
0.113,300
0.114,300
0.115,300
0.116,300
0.117,300
0.118,300
0.119,300
0.12,300
0.121,300
0.122,300
0.123,300
0.124,300
0.125,300
0.126,300
0.127,300
0.128,300
0.129,300
0.13,300
0.131,300
0.132,300
0.133,300
0.134,300
0.135,300
0.136,300
0.137,300
0.138,300
0.139,300
0.14,300
0.141,300
0.142,300
0.143,300
0.144,300
0.145,300
0.146,300
0.147,300
0.148,300
0.149,300
0.15,300
0.151,300
0.152,300
0.153,300
0.154,300
0.155,300
0.156,300
0.157,300
0.158,300
0.159,300
0.16,300
0.161,300
0.162,300
0.163,300
0.164,300
0.165,300
0.166,300
0.167,300
0.168,300
0.169,300
0.17,300
0.171,300
0.172,300
0.173,300
0.174,300
0.175,300
0.176,300
0.177,300
0.178,300
0.179,300
0.18,300
0.181,300
0.182,300
0.183,300
0.184,300
0.185,300
0.186,300
0.187,300
0.188,300
0.189,300
0.19,300
0.191,300
0.192,300
0.193,300
0.194,300
0.195,300
0.196,300
0.197,300
0.198,300
0.199,300
0.2,300
0.201,300
0.202,300
0.203,300
0.204,300
0.205,300
0.206,300
0.207,300
0.208,300
0.209,300
0.21,300
0.211,300
0.212,300
0.213,300
0.214,300
0.215,300
0.216,300
0.217,300
0.218,300
0.219,300
0.22,300
0.221,300
0.222,300
0.223,300
0.224,300
0.225,300
0.226,300
0.227,300
0.228,300
0.229,300
0.23,300
0.231,300
0.232,300
0.233,300
0.234,300
0.235,300
0.236,300
0.237,300
0.238,300
0.239,300
0.24,300
0.241,300
0.242,300
0.243,300
0.244,300
0.245,300
0.246,300
0.247,300
0.248,300
0.249,300
0.25,300
0.251,300
0.252,300
0.253,300
0.254,300
0.255,300
0.256,300
0.257,300
0.258,300
0.259,300
0.26,300
0.261,300
0.262,300
0.263,300
0.264,300
0.265,300
0.266,300
0.267,300
0.268,300
0.269,300
0.27,300
0.271,300
0.272,300
0.273,300
0.274,300
0.275,300
0.276,300
0.277,300
0.278,300
0.279,300
0.28,300
0.281,300
0.282,300
0.283,300
0.284,300
0.285,300
0.286,300
0.287,300
0.288,300
0.289,300
0.29,300
0.291,300
0.292,300
0.293,300
0.294,300
0.295,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296001,300
0.296001,300
0.296001,300
0.296001,300
0.296001,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296001,300
0.296001,300
0.296,300
0.295999,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300.001
0.296,300.001
0.296,300.001
0.296,300.002
0.296,300.003
0.296,300.005
0.296,300.007
0.296,300.011
0.296,300.016
0.296,300.023
0.296,300.034
0.296,300.05
0.296,300.073
0.296,300.105
0.296,300.151
0.296,300.215
0.296,300.307
0.296,300.434
0.296,300.609
0.296,300.848
0.296,301.168
0.296,301.588
0.296,302.127
0.296,302.804
0.296,303.628
0.296,304.599
0.296,305.701
0.296,306.896
0.296,308.128
0.296,309.319
0.296,310.38
0.296,311.221
0.296,311.76
0.296,311.944
0.296,311.753
0.296,311.207
0.296,310.362
0.296,309.297
0.296,308.104
0.296,306.873
0.296,305.679
0.296,304.58
0.296,303.612
0.296,302.791
0.296,302.117
0.296,301.579
0.296,301.162
0.296,300.844
0.296,300.606
0.296,300.432
0.296,300.305
0.296,300.214
0.296,300.15
0.296,300.104
0.296,300.072
0.296,300.05
0.296,300.034
0.296,300.023
0.296,300.016
0.296,300.011
0.296,300.007
0.296,300.005
0.296,300.003
0.296,300.002
0.296,300.001
0.296,300.001
0.296,300.001
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296001,300
0.296001,300
0.296001,300
0.296001,300
0.296001,300
0.296001,300
0.296001,300
0.296001,300
0.296001,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.296,300
0.295,300
0.296,300
0.294,300
0.293,300
0.292,300
0.291,300
0.29,300
0.289,300
0.288,300
0.287,300
0.286,300
0.285,300
0.284,300
0.283,300
0.282,300
0.281,300
0.28,300
0.279,300
0.278,300
0.277,300
0.276,300
0.275,300
0.274,300
0.273,300
0.272,300
0.271,300
0.27,300
0.269,300
0.268,300
0.267,300
0.266,300
0.265,300
0.264,300
0.263,300
0.262,300
0.261,300
0.26,300
0.259,300
0.258,300
0.257,300
0.256,300
0.255,300
0.254,300
0.253,300
0.252,300
0.251,300
0.25,300
0.249,300
0.248,300
0.247,300
0.246,300
0.245,300
0.244,300
0.243,300
0.242,300
0.241,300
0.24,300
0.239,300
0.238,300
0.237,300
0.236,300
0.235,300
0.234,300
0.233,300
0.232,300
0.231,300
0.23,300
0.229,300
0.228,300
0.227,300
0.226,300
0.225,300
0.224,300
0.223,300
0.222,300
0.221,300
0.22,300
0.219,300
0.218,300
0.217,300
0.216,300
0.215,300
0.214,300
0.213,300
0.212,300
0.211,300
0.21,300
0.209,300
0.208,300
0.207,300
0.206,300
0.205,300
0.204,300
0.203,300
0.202,300
0.201,300
0.2,300
0.199,300
0.198,300
0.197,300
0.196,300
0.195,300
0.194,300
0.193,300
0.192,300
0.191,300
0.19,300
0.189,300
0.188,300
0.187,300
0.186,300
0.185,300
0.184,300
0.183,300
0.182,300
0.181,300
0.18,300
0.179,300
0.178,300
0.177,300
0.176,300
0.175,300
0.174,300
0.173,300
0.172,300
0.171,300
0.17,300
0.169,300
0.168,300
0.167,300
0.166,300
0.165,300
0.164,300
0.163,300
0.162,300
0.161,300
0.16,300
0.159,300
0.158,300
0.157,300
0.156,300
0.155,300
0.154,300
0.153,300
0.152,300
0.151,300
0.15,300
0.149,300
0.148,300
0.147,300
0.146,300
0.145,300
0.144,300
0.143,300
0.142,300
0.141,300
0.14,300
0.139,300
0.138,300
0.137,300
0.135999,300
0.134999,300
0.133998,300
0.132997,300
0.131995,300
0.130992,300
0.129989,300
0.128986,300
0.127983,300
0.126983,300
0.125988,300
0.125,300
0.124,300
0.123,300
0.122,300
0.121,300
0.12,300
0.119,300
0.118,300
0.117,300
0.116,300
0.115,300
0.114,300
0.113,300
0.112,300
0.111,300
0.11,300
0.109,300
0.108,300
0.107,300
0.106,300
0.105,300
0.104,300
0.103,300
0.102,300
0.101,300
0.1,300
0.099,300
0.098,300
0.097,300
0.096,300
0.095,300
0.094,300
0.093,300
0.092,300
0.091,300
0.09,300
0.089,300
0.088,300
0.087,300
0.086,300
0.085,300
0.084,300
0.083,300
0.082,300
0.081,300
0.08,300
0.079,300
0.078,300
0.077,300
0.076,300
0.075,300
0.074,300
0.073,300
0.072,300
0.071,300
0.07,300
0.069,300
0.068,300
0.067,300
0.066,300
0.065,300
0.064,300
0.063,300
0.062,300
0.061,300
0.06,300
0.059,300
0.058,300
0.057,300
0.056,300
0.055,300
0.054,300
0.053,300
0.052,300
0.051,300
0.05,300
0.049,300
0.048,300
0.047,300
0.046,300
0.045,300
0.044,300
0.043,300
0.042,300
0.041,300
0.04,300
0.039,300
0.038,300
0.037,300
0.036,300
0.035,300
0.034,300
0.033,300
0.032,300
0.031,300
0.03,300
0.029,300
0.028,300
0.027,300
0.026,300
0.025,300
0.024,300
0.023,300
0.022,300
0.021,300
0.02,300
0.019,300
0.018,300
0.017,300
0.016,300
0.015,300
0.014,300
0.013,300
0.012,300
0.011,300
0.01,300
0.009,300
0.008,300
0.007,300
0.006,300
0.005,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.00399999,300
0.00399999,300
0.00399998,300
0.00399997,300
0.00399995,300
0.00399992,300
0.00399987,300
0.0039998,300
0.00399968,300
0.00399952,300
0.00399932,300
0.00399909,300
0.0039989,300
0.00399889,300
0.00399926,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.004,300
0.122,327.171
0.122,325.716
0.122,323.986
0.122,326.697
0.12,327.7
0.121,327.525
0.121,316.962
0.12,318.071
0.122,321.295
0.122,318.199
0.091,312.432
0.09,313.449
0.092,321.173
0.092,315.891
0.058,304.957
0.058,307.285
0.06,316.041
0.059,308.246
0.059,308.246
0.06,316.041
0.058,307.285
0.058,304.957
0.092,315.891
0.092,321.173
0.09,313.449
0.091,312.432
0.122,318.2
0.122,323.987
0.122,325.717
0.122,321.297
0.12,318.072
0.121,316.963
0.121,327.525
0.12,327.701
0.122,326.698
0.122,327.172
0.12,328.497
0.121,326.672
0.121,327.737
0.121,324.048
0.091,323.496
0.06,322.526
0.059,317.947
0.09,319.087
0.12,322.046
0.121,327.736
0.121,326.672
0.121,328.057
0.005,300
0.004,300
0.006,300
0.007,300
0.008,300
0.009,300
0.01,300
0.011,300
0.012,300
0.013,300
0.014,300
0.015,300
0.016,300
0.017,300
0.018,300
0.019,300
0.02,300
0.021,300
0.022,300
0.023,300
0.024,300
0.025,300
0.026,300
0.027,300
0.028,300
0.029,300
0.03,300
0.031,300
0.032,300
0.033,300
0.034,300
0.035,300
0.036,300
0.037,300
0.038,300
0.039,300
0.04,300
0.041,300
0.042,300
0.043,300
0.044,300
0.045,300
0.046,300
0.047,300
0.048,300
0.049,300
0.05,300
0.051,300
0.052,300
0.053,300
0.054,300
0.055,300
0.056,300
0.057,300
0.058,300
0.059,300
0.06,300
0.061,300
0.062,300
0.063,300
0.064,300
0.065,300
0.066,300
0.067,300
0.068,300
0.069,300
0.07,300
0.071,300
0.072,300
0.073,300
0.074,300
0.075,300
0.076,300
0.077,300
0.078,300
0.079,300
0.08,300
0.081,300
0.082,300
0.083,300
0.084,300
0.085,300
0.086,300
0.087,300
0.088,300
0.089,300
0.09,300
0.091,300
0.092,300
0.093,300
0.094,300
0.095,300
0.096,300
0.097,300
0.098,300
0.099,300
0.1,300
0.101,300
0.102,300
0.103,300
0.104,300
0.105,300
0.106,300
0.107,300
0.108,300
0.109,300
0.11,300
0.111,300
0.112,300
0.113,300
0.114,300
0.115,300
0.116,300
0.117,300
0.118,300
0.119,300
0.12,300
0.121,300
0.122,300
0.123,300
0.124,300
0.125,300
0.126,300
0.127,300
0.128,300
0.129,300
0.13,300
0.131,300
0.132,300
0.133,300
0.134,300
0.135,300
0.136,300
0.137,300
0.138,300
0.139,300
0.14,300
0.141,300
0.142,300
0.143,300
0.144,300
0.145,300
0.146,300
0.147,300
0.148,300
0.149,300
0.15,300
0.151,300
0.152,300
0.153,300
0.154,300
0.155,300
0.156,300
0.157,300
0.158,300
0.159,300
0.16,300
0.161,300
0.162,300
0.163,300
0.164,300
0.165,300
0.166,300
0.167,300
0.168,300
0.169,300
0.17,300
0.171,300
0.172,300
0.173,300
0.174,300
0.175,300
0.176,300
0.177,300
0.178,300
0.179,300
0.18,300
0.181,300
0.182,300
0.183,300
0.184,300
0.185,300
0.186,300
0.187,300
0.188,300
0.189,300
0.19,300
0.191,300
0.192,300
0.193,300
0.194,300
0.195,300
0.196,300
0.197,300
0.198,300
0.199,300
0.2,300
0.201,300
0.202,300
0.203,300
0.204,300
0.205,300
0.206,300
0.207,300
0.208,300
0.209,300
0.21,300
0.211,300
0.212,300
0.213,300
0.214,300
0.215,300
0.216,300
0.217,300
0.218,300
0.219,300
0.22,300
0.221,300
0.222,300
0.223,300
0.224,300
0.225,300
0.226,300
0.227,300
0.228,300
0.229,300
0.23,300
0.231,300
0.232,300
0.233,300
0.234,300
0.235,300
0.236,300
0.237,300
0.238,300
0.239,300
0.24,300
0.241,300
0.242,300
0.243,300
0.244,300
0.245,300
0.246,300
0.247,300
0.248,300
0.249,300
0.25,300
0.251,300
0.252,300
0.253,300
0.254,300
0.255,300
0.256,300
0.257,300
0.258,300
